date,market
01/10/2010,12846.35
04/10/2010,12997
05/10/2010,13038.15
06/10/2010,13187.35
07/10/2010,13125.95
08/10/2010,13066.45
11/10/2010,13210
12/10/2010,13071.55
13/10/2010,13200.6
14/10/2010,13183.3
15/10/2010,12953.7
18/10/2010,12955.8
19/10/2010,12942.35
20/10/2010,12927
21/10/2010,13166.3
22/10/2010,13182.45
25/10/2010,13168.75
26/10/2010,13149.65
27/10/2010,13107.45
28/10/2010,13037.3
29/10/2010,13030
01/11/2010,13207.85
02/11/2010,13307.9
03/11/2010,13352.7
04/11/2010,13456.5
05/11/2010,13490.75
08/11/2010,13476.5
09/11/2010,13555.15
10/11/2010,13524.55
11/11/2010,13317.45
12/11/2010,13016.2
15/11/2010,13095.5
16/11/2010,12858.85
18/11/2010,12906.75
19/11/2010,12671.5
22/11/2010,12870.5
23/11/2010,12743.7
24/11/2010,12505.5
25/11/2010,12129.8
26/11/2010,11846.8
29/11/2010,12057.6
30/11/2010,12338.8
01/12/2010,12637.3
02/12/2010,12683.9
03/12/2010,12500.15
06/12/2010,12405
07/12/2010,12248.3
08/12/2010,12029.45
09/12/2010,11620.7
10/12/2010,11763.1
13/12/2010,11968.15
14/12/2010,12142.05
15/12/2010,11959.55
16/12/2010,11991.4
20/12/2010,11967.65
21/12/2010,12095.2
22/12/2010,12093
23/12/2010,12014.45
24/12/2010,11984.85
27/12/2010,11925.95
28/12/2010,11914.15
29/12/2010,12016.35
30/12/2010,12089.4
31/12/2010,12232.05
03/01/2011,12261
04/01/2011,12205.1
05/01/2011,12063.5
06/01/2011,11874
07/01/2011,11642
10/01/2011,11331.15
11/01/2011,11321.8
12/01/2011,11501.4
13/01/2011,11460.9
14/01/2011,11293.9
17/01/2011,11209.5
18/01/2011,11255.5
19/01/2011,11326.2
20/01/2011,11352.35
21/01/2011,11403.65
24/01/2011,11484.55
25/01/2011,11383.7
27/01/2011,11120.35
28/01/2011,10854.85
31/01/2011,10915.65
01/02/2011,10737.05
02/02/2011,10741.75
03/02/2011,10870.35
04/02/2011,10727.85
07/02/2011,10688.1
08/02/2011,10452.6
09/02/2011,10161.5
10/02/2011,10197.85
11/02/2011,10406.25
14/02/2011,10799.8
15/02/2011,10860.65
16/02/2011,10872.85
17/02/2011,11004.7
18/02/2011,10807.1
21/02/2011,10880.25
22/02/2011,10766.15
23/02/2011,10688
24/02/2011,10339.6
25/02/2011,10407.4
28/02/2011,10448.85
01/03/2011,10803.2
03/03/2011,10802.6
04/03/2011,10807.2
07/03/2011,10685.6
08/03/2011,10779.25
09/03/2011,10832.55
10/03/2011,10790.45
11/03/2011,10693.1
14/03/2011,10772.8
15/03/2011,10596.9
16/03/2011,10739.9
17/03/2011,10718.15
18/03/2011,10616.6
21/03/2011,10577.8
22/03/2011,10659.35
23/03/2011,10736.05
24/03/2011,10808.2
25/03/2011,10943.1
28/03/2011,11027.5
29/03/2011,11081.65
30/03/2011,11272.8
31/03/2011,11279.55
01/04/2011,11360.95
04/04/2011,11495.6
05/04/2011,11624.8
06/04/2011,11638.05
07/04/2011,11714.5
08/04/2011,11544.35
11/04/2011,11437.5
13/04/2011,11618.6
15/04/2011,11606.2
18/04/2011,11475.25
19/04/2011,11487.85
20/04/2011,11602.7
21/04/2011,11532.85
25/04/2011,11571.65
26/04/2011,11558.95
27/04/2011,11598.5
28/04/2011,11521.35
29/04/2011,11376.7
02/05/2011,11231.7
03/05/2011,10989.2
04/05/2011,10902.65
05/05/2011,10775
06/05/2011,10991.4
09/05/2011,11060.9
10/05/2011,11048.2
11/05/2011,11114
12/05/2011,11063.6
13/05/2011,11185.4
16/05/2011,11145.6
17/05/2011,11111.65
18/05/2011,10988
19/05/2011,10942.1
20/05/2011,11001.1
23/05/2011,10888.1
24/05/2011,10981.3
25/05/2011,10977.5
26/05/2011,11017.5
27/05/2011,11149.05
30/05/2011,11241.2
31/05/2011,11444.15
01/06/2011,11496.2
02/06/2011,11381.65
03/06/2011,11308.15
06/06/2011,11301
07/06/2011,11383.3
08/06/2011,11370.65
09/06/2011,11341.55
10/06/2011,11278.45
13/06/2011,11291.65
14/06/2011,11336.3
15/06/2011,11229.7
16/06/2011,11127.65
17/06/2011,11051.25
20/06/2011,10853.95
21/06/2011,10825.05
22/06/2011,10748.8
23/06/2011,10767.5
24/06/2011,10995.15
27/06/2011,11196.4
28/06/2011,11177.2
29/06/2011,11200.15
30/06/2011,11234.9
01/07/2011,11291.75
04/07/2011,11416.75
05/07/2011,11397.15
06/07/2011,11415.75
07/07/2011,11543.5
08/07/2011,11356.75
11/07/2011,11279.1
12/07/2011,11159.35
13/07/2011,11282.35
14/07/2011,11390.45
15/07/2011,11390.15
18/07/2011,11414.35
19/07/2011,11416.05
20/07/2011,11253.2
21/07/2011,11140.2
22/07/2011,11278.45
25/07/2011,11333.55
26/07/2011,11223.75
27/07/2011,11228.7
28/07/2011,11117.75
29/07/2011,10910.2
01/08/2011,10883.15
02/08/2011,10796.2
03/08/2011,10740.35
04/08/2011,10699.55
05/08/2011,10542.05
08/08/2011,10415.35
09/08/2011,10279.5
10/08/2011,10486.25
11/08/2011,10434.05
12/08/2011,10343.1
16/08/2011,10232.05
17/08/2011,10159.7
19/08/2011,9864.05
22/08/2011,9964.3
23/08/2011,10029.4
24/08/2011,9939.45
25/08/2011,9815.35
26/08/2011,9597.8
29/08/2011,9872.05
30/08/2011,9989
02/09/2011,10113.4
05/09/2011,10149.2
06/09/2011,10152.25
07/09/2011,10333.1
08/09/2011,10336.7
09/09/2011,10199.5
12/09/2011,9948.2
13/09/2011,9931.9
14/09/2011,9995
15/09/2011,10147.65
16/09/2011,10167.25
19/09/2011,10113.15
20/09/2011,10216.4
21/09/2011,10311.1
22/09/2011,9966.65
23/09/2011,9895.95
26/09/2011,9748.35
27/09/2011,9935.55
28/09/2011,9885.2
29/09/2011,9916.35
30/09/2011,9822.2
03/10/2011,9613.8
04/10/2011,9435.25
05/10/2011,9371.9
07/10/2011,9518.9
10/10/2011,9631.25
11/10/2011,9703
12/10/2011,9869.2
13/10/2011,9893.65
14/10/2011,9895
17/10/2011,9903.75
18/10/2011,9780.65
19/10/2011,9870.2
20/10/2011,9782.45
21/10/2011,9682.65
24/10/2011,9660.45
25/10/2011,9699.35
26/10/2011,9768.8
28/10/2011,9997.8
31/10/2011,10047.15
01/11/2011,9993.7
02/11/2011,10003.8
03/11/2011,10077
04/11/2011,10178.65
08/11/2011,10138.15
09/11/2011,9995.8
11/11/2011,9875.9
14/11/2011,9802
15/11/2011,9504.65
16/11/2011,9457.35
17/11/2011,9313.4
18/11/2011,9268.2
21/11/2011,9087.45
22/11/2011,9106.85
23/11/2011,8924
24/11/2011,9057.45
25/11/2011,9083
28/11/2011,9263.5
29/11/2011,9140.9
30/11/2011,9089.95
01/12/2011,9173.7
02/12/2011,9411.95
05/12/2011,9429.55
07/12/2011,9414.25
08/12/2011,9253.3
09/12/2011,9148.35
12/12/2011,8955.1
13/12/2011,8938.1
14/12/2011,8864.55
15/12/2011,8851.3
16/12/2011,8682.5
19/12/2011,8499.85
20/12/2011,8295.85
21/12/2011,8446.45
22/12/2011,8542.5
23/12/2011,8467.45
26/12/2011,8522.05
27/12/2011,8448.75
28/12/2011,8366.35
29/12/2011,8334.55
30/12/2011,8333.1
02/01/2012,8312.1
03/01/2012,8564.55
04/01/2012,8589.15
05/01/2012,8607.8
06/01/2012,8560.5
09/01/2012,8626.85
10/01/2012,8848.15
11/01/2012,8947.55
12/01/2012,9030.55
13/01/2012,9101.5
16/01/2012,9138.2
17/01/2012,9262.1
18/01/2012,9192.3
19/01/2012,9342.7
20/01/2012,9414.35
23/01/2012,9407.7
24/01/2012,9610.55
25/01/2012,9751
27/01/2012,9811.1
30/01/2012,9591.75
31/01/2012,9812.55
01/02/2012,9918.85
02/02/2012,9995.6
03/02/2012,10035.9
06/02/2012,10236.65
07/02/2012,10093.75
08/02/2012,10221.75
09/02/2012,10331.15
10/02/2012,10357.4
13/02/2012,10376.45
14/02/2012,10448.5
15/02/2012,10689.55
16/02/2012,10785.9
17/02/2012,10828.1
21/02/2012,10883.05
22/02/2012,10425.95
23/02/2012,10411.55
24/02/2012,10332.15
27/02/2012,10035.6
28/02/2012,10393.75
29/02/2012,10438
01/03/2012,10366.05
02/03/2012,10375.1
05/03/2012,10233.55
06/03/2012,10159.65
07/03/2012,10101.05
09/03/2012,10364.6
12/03/2012,10470.6
13/03/2012,10561.9
14/03/2012,10667
15/03/2012,10457.55
16/03/2012,10324.5
19/03/2012,10172.5
20/03/2012,10262.85
21/03/2012,10483.85
22/03/2012,10195.45
23/03/2012,10297.85
26/03/2012,10145.6
27/03/2012,10213.7
28/03/2012,10100.15
29/03/2012,10165.65
30/03/2012,10450.2
02/04/2012,10534.45
03/04/2012,10669.75
04/04/2012,10650.65
09/04/2012,10479.95
10/04/2012,10492.4
11/04/2012,10421
12/04/2012,10484.7
13/04/2012,10418.25
16/04/2012,10476.75
17/04/2012,10565.85
18/04/2012,10549.2
19/04/2012,10518.65
20/04/2012,10458.9
23/04/2012,10293.1
24/04/2012,10245.3
25/04/2012,10214.75
26/04/2012,10149.85
27/04/2012,10103.3
30/04/2012,10226.25
02/05/2012,10215.8
03/05/2012,10081.5
04/05/2012,9948
07/05/2012,10061.25
08/05/2012,9883.4
09/05/2012,9735.4
10/05/2012,9754.45
11/05/2012,9663.8
14/05/2012,9622.75
15/05/2012,9659.6
16/05/2012,9495.45
17/05/2012,9496.75
18/05/2012,9477.55
21/05/2012,9555.6
22/05/2012,9463.7
23/05/2012,9388.45
24/05/2012,9462.15
25/05/2012,9519.15
28/05/2012,9648.9
29/05/2012,9631.95
30/05/2012,9507.85
31/05/2012,9563.15
01/06/2012,9440.35
04/06/2012,9389.85
05/06/2012,9407.65
06/06/2012,9605.7
07/06/2012,9691.1
08/06/2012,9732.5
11/06/2012,9668.3
12/06/2012,9755.45
13/06/2012,9775.05
14/06/2012,9634.9
15/06/2012,9721.7
18/06/2012,9576.3
19/06/2012,9604.45
20/06/2012,9697.6
21/06/2012,9799.7
22/06/2012,9780.7
25/06/2012,9747.7
26/06/2012,9824.75
27/06/2012,9862.15
28/06/2012,9885.15
29/06/2012,10099.55
02/07/2012,10162.1
03/07/2012,10285.1
04/07/2012,10335.15
05/07/2012,10395.45
06/07/2012,10334.65
09/07/2012,10218.95
10/07/2012,10320.4
11/07/2012,10283.3
12/07/2012,10226
13/07/2012,10185.95
16/07/2012,10160.85
17/07/2012,10109
18/07/2012,10105.6
19/07/2012,10125.4
20/07/2012,10123.55
23/07/2012,9979.8
24/07/2012,10035.9
25/07/2012,9975.25
26/07/2012,9813.45
27/07/2012,9783.8
30/07/2012,9978.4
31/07/2012,10028.55
01/08/2012,10080.6
02/08/2012,10135.45
03/08/2012,10093.9
06/08/2012,10152.9
07/08/2012,10194.9
08/08/2012,10139.05
09/08/2012,10102.7
10/08/2012,10077
13/08/2012,10202.8
14/08/2012,10234.8
16/08/2012,10207.1
17/08/2012,10190.55
21/08/2012,10217.55
22/08/2012,10167.15
23/08/2012,10131.7
24/08/2012,10101.7
27/08/2012,9997.2
28/08/2012,9915.35
29/08/2012,9876.8
30/08/2012,9898.4
31/08/2012,9892.15
03/09/2012,9875.05
04/09/2012,9976.6
05/09/2012,9914.15
06/09/2012,9960.65
07/09/2012,10057.9
10/09/2012,10152.1
11/09/2012,10160.45
12/09/2012,10167.3
13/09/2012,10117.2
14/09/2012,10210.7
17/09/2012,10363.15
18/09/2012,10502.4
20/09/2012,10488.5
21/09/2012,10672.6
24/09/2012,10738.55
25/09/2012,10795.35
26/09/2012,10799.8
27/09/2012,10884.75
28/09/2012,11042.75
01/10/2012,11115
03/10/2012,11190.1
04/10/2012,11279.65
05/10/2012,11221
08/10/2012,11136.6
09/10/2012,11204.2
10/10/2012,11081.05
11/10/2012,11208.45
12/10/2012,11210.2
15/10/2012,11161.25
16/10/2012,11060.95
17/10/2012,11073
18/10/2012,11174.85
19/10/2012,11108.85
22/10/2012,11124.65
23/10/2012,11078.8
25/10/2012,11075.6
26/10/2012,10934.15
29/10/2012,10865.85
30/10/2012,10778.65
31/10/2012,10898.45
01/11/2012,10997.3
02/11/2012,11080.4
05/11/2012,11064.4
06/11/2012,11095.5
07/11/2012,11229.45
08/11/2012,11239.95
09/11/2012,11158.95
12/11/2012,11342.65
13/11/2012,11347.8
15/11/2012,11365.65
16/11/2012,11241.6
19/11/2012,11127
20/11/2012,11075.5
21/11/2012,11128.2
22/11/2012,11205.5
23/11/2012,11253.75
26/11/2012,11413.6
27/11/2012,11596.95
29/11/2012,11713.3
30/11/2012,11790.6
03/12/2012,11886.15
04/12/2012,11944
05/12/2012,11966.45
06/12/2012,12061.2
07/12/2012,11999.35
10/12/2012,12046.55
11/12/2012,11988.3
12/12/2012,11999.2
13/12/2012,11887.85
14/12/2012,11977.2
17/12/2012,12042.9
18/12/2012,12208.5
19/12/2012,12296.25
20/12/2012,12310.35
21/12/2012,12146.55
24/12/2012,12163.2
26/12/2012,12228.4
27/12/2012,12185
28/12/2012,12278.4
31/12/2012,12340.05
01/01/2013,12491.25
02/01/2013,12570.75
03/01/2013,12635.35
04/01/2013,12624
07/01/2013,12640.45
08/01/2013,12633.4
09/01/2013,12609.4
10/01/2013,12587.15
11/01/2013,12429.1
14/01/2013,12610.25
15/01/2013,12647
16/01/2013,12475.35
17/01/2013,12488.4
18/01/2013,12437.4
21/01/2013,12466.65
22/01/2013,12339.65
23/01/2013,12285.75
24/01/2013,12074.9
25/01/2013,12266.5
28/01/2013,12283.7
29/01/2013,12190.3
30/01/2013,12174.95
31/01/2013,12270.55
01/02/2013,12304.55
04/02/2013,12249.6
05/02/2013,12192.55
06/02/2013,12244.85
07/02/2013,12151.65
08/02/2013,12068.35
11/02/2013,12061.25
12/02/2013,12094.65
13/02/2013,12010.95
14/02/2013,11844.4
15/02/2013,11871.35
18/02/2013,11922.9
19/02/2013,12033.75
20/02/2013,12016.05
21/02/2013,11765.8
22/02/2013,11807.3
25/02/2013,11743.7
26/02/2013,11595.5
27/02/2013,11729.25
28/02/2013,11457.75
01/03/2013,11560.95
04/03/2013,11461.3
05/03/2013,11627.95
06/03/2013,11688.4
07/03/2013,11731.45
08/03/2013,11859.35
11/03/2013,11876.8
12/03/2013,11769.05
13/03/2013,11585.5
14/03/2013,11696.55
15/03/2013,11641.65
18/03/2013,11635.65
19/03/2013,11398.75
20/03/2013,11175.4
21/03/2013,11094.8
22/03/2013,11091.15
25/03/2013,11022.85
26/03/2013,11041.55
28/03/2013,11222.8
01/04/2013,11328.45
02/04/2013,11489.95
03/04/2013,11356.9
04/04/2013,11173.05
05/04/2013,11168.1
08/04/2013,11205.7
09/04/2013,11115.7
10/04/2013,11222.2
11/04/2013,11252.15
12/04/2013,11323.3
15/04/2013,11294.65
16/04/2013,11454.9
17/04/2013,11492.3
18/04/2013,11639.6
22/04/2013,11818.05
23/04/2013,11765.5
25/04/2013,11850.8
26/04/2013,11802.5
29/04/2013,11933.1
30/04/2013,12042.4
02/05/2013,12223.3
03/05/2013,12193.4
06/05/2013,12275.3
07/05/2013,12399.05
08/05/2013,12371.45
09/05/2013,12333.7
10/05/2013,12430.85
13/05/2013,12286.6
14/05/2013,12326.35
15/05/2013,12554.8
16/05/2013,12642.95
17/05/2013,12737.55
20/05/2013,12598.3
21/05/2013,12508.85
22/05/2013,12443.35
23/05/2013,12230.25
24/05/2013,12325.8
27/05/2013,12474.95
28/05/2013,12491.05
29/05/2013,12423.3
30/05/2013,12411.05
31/05/2013,12312.05
03/06/2013,12370.85
04/06/2013,12449.55
05/06/2013,12468.55
06/06/2013,12421.85
07/06/2013,12276.95
10/06/2013,12117.3
11/06/2013,11890
12/06/2013,11718.6
13/06/2013,11534.3
14/06/2013,11705.35
17/06/2013,11844.85
18/06/2013,11896.65
19/06/2013,11980.2
20/06/2013,11666.65
21/06/2013,11525.1
24/06/2013,11255.2
25/06/2013,11237.7
26/06/2013,11219.95
27/06/2013,11293.6
28/06/2013,11546.65
01/07/2013,11891.85
02/07/2013,11808.05
03/07/2013,11613.3
04/07/2013,11672.75
05/07/2013,11682.85
08/07/2013,11684.45
09/07/2013,11839.75
10/07/2013,11783.85
11/07/2013,11873.6
12/07/2013,11943.5
15/07/2013,12046.65
16/07/2013,11891.35
17/07/2013,11808
18/07/2013,11993.75
19/07/2013,11909.9
22/07/2013,11882.45
23/07/2013,11948.95
24/07/2013,11721.2
25/07/2013,11632.35
26/07/2013,11527.5
29/07/2013,11386
30/07/2013,11150
31/07/2013,11161.95
01/08/2013,10983.2
02/08/2013,10837.5
05/08/2013,10917.7
06/08/2013,10653.55
07/08/2013,10799.3
08/08/2013,10877.95
12/08/2013,11009.55
13/08/2013,11228.9
14/08/2013,11312.3
16/08/2013,10865.65
19/08/2013,10602.45
20/08/2013,10498.4
21/08/2013,10350.7
22/08/2013,10464.5
23/08/2013,10613.05
26/08/2013,10667.85
27/08/2013,10329.55
28/08/2013,10203.1
29/08/2013,10390.55
30/08/2013,10494.4
02/09/2013,10650.65
03/09/2013,10333.05
04/09/2013,10486.15
05/09/2013,10708.9
06/09/2013,10776.8
10/09/2013,11068.85
11/09/2013,11203.6
12/09/2013,11045.1
13/09/2013,11088.45
16/09/2013,11073.25
17/09/2013,11039.2
18/09/2013,11101.5
19/09/2013,11495.75
20/09/2013,11425.7
23/09/2013,11276.2
24/09/2013,11284.05
25/09/2013,11332.65
26/09/2013,11337.85
27/09/2013,11357.85
30/09/2013,11208
01/10/2013,11289.95
03/10/2013,11487.95
04/10/2013,11535.1
07/10/2013,11600.25
08/10/2013,11594.45
09/10/2013,11724.3
10/10/2013,11808.9
11/10/2013,11827.75
14/10/2013,11856
15/10/2013,11748
17/10/2013,11687.95
18/10/2013,11866.55
21/10/2013,12053.5
22/10/2013,12100.15
23/10/2013,12090.35
24/10/2013,12060.35
25/10/2013,11956.45
28/10/2013,11813.05
29/10/2013,12015.6
30/10/2013,12086.3
31/10/2013,12209.4
01/11/2013,12291.8
05/11/2013,12311.65
06/11/2013,12252.4
07/11/2013,12059.5
08/11/2013,12079.9
11/11/2013,11986.7
12/11/2013,11929.35
13/11/2013,11871.8
14/11/2013,12100.5
18/11/2013,12299.55
19/11/2013,12294.35
20/11/2013,12168.35
21/11/2013,11958.9
22/11/2013,11992.4
25/11/2013,12175.55
26/11/2013,12133.65
27/11/2013,12135.65
28/11/2013,12210.7
29/11/2013,12363.4
02/12/2013,12453.65
03/12/2013,12409.6
04/12/2013,12322.65
05/12/2013,12409.9
06/12/2013,12440.2
09/12/2013,12575.35
10/12/2013,12489.8
11/12/2013,12409.25
12/12/2013,12309.2
13/12/2013,12158.25
16/12/2013,12281.2
17/12/2013,12314.4
18/12/2013,12491.45
19/12/2013,12494.15
20/12/2013,12678.2
23/12/2013,12748.35
24/12/2013,12768.55
26/12/2013,12798.8
27/12/2013,12903.05
30/12/2013,12880.15
31/12/2013,12933.25
01/01/2014,12987.05
02/01/2014,12717.8
03/01/2014,12783.1
06/01/2014,12804.45
07/01/2014,12674.9
08/01/2014,12710.6
09/01/2014,12604.75
10/01/2014,12570.45
13/01/2014,12558.25
14/01/2014,12560.75
15/01/2014,12611.35
16/01/2014,12490.4
17/01/2014,12337.2
20/01/2014,12471.25
21/01/2014,12484
22/01/2014,12509
23/01/2014,12479.45
24/01/2014,12270.3
27/01/2014,11911.05
28/01/2014,11893.2
29/01/2014,11960.8
30/01/2014,11729.65
31/01/2014,11993.05
03/02/2014,11867.85
04/02/2014,11915.3
05/02/2014,11980.85
06/02/2014,12028
07/02/2014,12048.2
10/02/2014,11983.1
11/02/2014,11987.1
12/02/2014,11967.55
13/02/2014,11794.35
14/02/2014,11814.5
17/02/2014,11819.35
18/02/2014,11928.5
20/02/2014,11944.45
21/02/2014,12033.25
24/02/2014,12026.6
25/02/2014,12047.8
26/02/2014,12035.55
28/02/2014,12180
03/03/2014,12167
04/03/2014,12284.05
05/03/2014,12355
06/03/2014,12500.3
07/03/2014,12628.4
10/03/2014,12696.05
11/03/2014,12587
12/03/2014,12595.55
13/03/2014,12512.6
14/03/2014,12534.15
18/03/2014,12728.55
19/03/2014,12786.85
20/03/2014,12688.05
21/03/2014,12759
24/03/2014,12871.05
25/03/2014,12934
26/03/2014,12948.95
27/03/2014,13019.1
28/03/2014,13297.95
31/03/2014,13469.05
01/04/2014,13423.2
02/04/2014,13591.3
03/04/2014,13484.05
04/04/2014,13487.15
07/04/2014,13495.05
09/04/2014,13716.8
10/04/2014,13883
11/04/2014,13816.05
15/04/2014,13574.7
16/04/2014,13472.1
17/04/2014,13657.9
21/04/2014,13805
22/04/2014,13830.25
23/04/2014,13827.15
25/04/2014,13878.6
28/04/2014,13900.3
29/04/2014,13766.1
30/04/2014,13587.3
02/05/2014,13657.7
05/05/2014,13649.45
06/05/2014,13683.85
07/05/2014,13594.65
08/05/2014,13570.75
09/05/2014,13880
12/05/2014,14039.55
13/05/2014,14344
14/05/2014,14605.75
15/05/2014,14527.45
16/05/2014,14876.45
19/05/2014,15489.25
20/05/2014,15527.9
21/05/2014,15529.65
22/05/2014,15786.25
23/05/2014,16062.35
26/05/2014,15777.5
27/05/2014,15568.45
28/05/2014,15650.1
29/05/2014,15464.1
30/05/2014,15511.95
02/06/2014,15772.35
03/06/2014,15908.85
04/06/2014,16044.55
05/06/2014,16279.6
06/06/2014,16601.15
09/06/2014,16714.45
10/06/2014,16634.15
11/06/2014,16399.8
12/06/2014,16384
13/06/2014,15931.2
16/06/2014,15962.5
17/06/2014,16192.75
18/06/2014,16074
19/06/2014,15954.45
20/06/2014,15906.95
23/06/2014,15969.85
24/06/2014,16176
25/06/2014,16166.7
26/06/2014,16090.65
27/06/2014,16156.55
30/06/2014,16486.2
01/07/2014,16610.7
02/07/2014,16949.05
03/07/2014,16891.85
04/07/2014,16932.55
07/07/2014,16935.05
08/07/2014,16237.5
09/07/2014,16035.8
10/07/2014,16137.8
11/07/2014,15657.3
14/07/2014,15760.95
15/07/2014,16113.05
16/07/2014,16280
17/07/2014,16458.35
18/07/2014,16385.05
21/07/2014,16381.05
22/07/2014,16461.3
23/07/2014,16393.6
24/07/2014,16418.75
25/07/2014,16185.35
28/07/2014,16174.9
30/07/2014,16310.05
31/07/2014,16285.7
01/08/2014,16175.25
04/08/2014,16377.15
05/08/2014,16448.25
06/08/2014,16364.1
07/08/2014,16329.1
08/08/2014,16037.35
11/08/2014,16191.05
12/08/2014,16317.65
13/08/2014,16185.05
14/08/2014,16360.4
18/08/2014,16622.4
19/08/2014,16805.25
20/08/2014,16841.3
21/08/2014,16958.45
22/08/2014,16985.95
25/08/2014,16793.8
26/08/2014,16783.55
27/08/2014,16813.45
28/08/2014,16764.7
01/09/2014,17136.05
02/09/2014,17257.9
03/09/2014,17386.05
04/09/2014,17358.35
05/09/2014,17367.25
08/09/2014,17581.8
09/09/2014,17664.5
10/09/2014,17489
11/09/2014,17573.5
12/09/2014,17609.6
15/09/2014,17552.1
16/09/2014,17018.05
17/09/2014,17129.9
18/09/2014,17484.2
19/09/2014,17361.6
22/09/2014,17362.05
23/09/2014,16995.05
24/09/2014,16923.1
25/09/2014,16640.5
26/09/2014,16903.45
29/09/2014,17002.35
30/09/2014,17003.85
01/10/2014,16929.65
07/10/2014,16694.4
08/10/2014,16686.15
09/10/2014,17009.15
10/10/2014,16701.25
13/10/2014,16783.7
14/10/2014,16837.05
16/10/2014,16365.15
17/10/2014,16578.7
20/10/2014,16841.35
21/10/2014,16978.75
22/10/2014,17162.55
23/10/2014,17259.5
27/10/2014,17159.75
28/10/2014,17211.8
29/10/2014,17306.35
30/10/2014,17432.35
31/10/2014,17715.65
03/11/2014,17821.65
05/11/2014,17773.8
07/11/2014,17894.3
10/11/2014,17924.1
11/11/2014,18031.45
12/11/2014,18228.55
13/11/2014,18164.55
14/11/2014,18260.9
17/11/2014,18396.45
18/11/2014,18593.1
19/11/2014,18443.7
20/11/2014,18508.45
21/11/2014,18509.65
24/11/2014,18570.75
25/11/2014,18291
26/11/2014,18283.8
27/11/2014,18379.55
28/11/2014,18568
01/12/2014,18563.45
02/12/2014,18667.2
03/12/2014,18924.9
04/12/2014,18970.25
05/12/2014,18836.75
08/12/2014,18623.15
09/12/2014,18310.45
10/12/2014,18513.1
11/12/2014,18353.8
12/12/2014,18127.95
15/12/2014,18055.6
16/12/2014,17560.35
17/12/2014,17512.75
18/12/2014,18096.8
19/12/2014,18133.45
22/12/2014,18299.35
23/12/2014,18149.15
24/12/2014,18116.65
26/12/2014,18207.3
29/12/2014,18360.85
30/12/2014,18530.3
31/12/2014,18677.7
01/01/2015,18734.85
02/01/2015,18883.15
05/01/2015,18852.1
06/01/2015,18312.35
07/01/2015,18308.85
08/01/2015,18662.1
09/01/2015,18633.95
12/01/2015,18714.6
13/01/2015,18688.5
14/01/2015,18683.2
15/01/2015,18926.6
16/01/2015,19058.55
19/01/2015,19132.35
20/01/2015,19169.7
21/01/2015,19216.45
22/01/2015,19255.3
23/01/2015,19462.25
27/01/2015,19551.05
28/01/2015,19681.6
29/01/2015,19665.6
30/01/2015,19546.45
02/02/2015,19729.95
03/02/2015,19552.4
04/02/2015,19414.35
05/02/2015,19196.15
06/02/2015,19081.6
09/02/2015,18742.35
10/02/2015,18945.5
11/02/2015,19286.7
12/02/2015,19571.95
13/02/2015,19661.3
16/02/2015,19559.5
18/02/2015,19667.6
19/02/2015,19645.3
20/02/2015,19696.4
23/02/2015,19541.45
24/02/2015,19527.2
25/02/2015,19490.25
26/02/2015,19280
27/02/2015,19706.5
02/03/2015,19958.1
03/03/2015,20095.35
04/03/2015,19861.2
05/03/2015,19974.75
09/03/2015,19722.25
10/03/2015,19751.25
11/03/2015,19699.55
12/03/2015,20056
13/03/2015,19759.45
16/03/2015,19608.75
17/03/2015,19909.35
18/03/2015,19955.7
19/03/2015,19880.9
20/03/2015,19576.85
23/03/2015,19404.85
24/03/2015,19336.45
25/03/2015,19344.05
26/03/2015,19112.05
27/03/2015,19109.2
30/03/2015,19407.75
31/03/2015,19441.7
01/04/2015,19634.3
06/04/2015,19819.75
07/04/2015,20027.75
08/04/2015,20180.65
09/04/2015,20207.15
10/04/2015,20342.85
13/04/2015,20503.75
15/04/2015,20336.05
16/04/2015,20202.45
17/04/2015,19898.9
20/04/2015,19500.05
21/04/2015,19372.9
22/04/2015,19384.35
23/04/2015,19446.85
24/04/2015,19161.15
27/04/2015,18805.3
28/04/2015,19120.25
29/04/2015,19163.85
30/04/2015,19188.95
04/05/2015,19523.85
05/05/2015,19669.35
06/05/2015,19024.85
07/05/2015,18522.75
08/05/2015,18920.35
11/05/2015,19342.75
12/05/2015,18980
13/05/2015,19384.25
14/05/2015,19626.85
15/05/2015,19696.25
18/05/2015,19930.3
19/05/2015,19922.8
20/05/2015,19948.55
21/05/2015,19881.4
22/05/2015,19901.65
25/05/2015,19899.7
26/05/2015,19873.8
27/05/2015,19738.4
28/05/2015,19592.1
29/05/2015,19875.35
01/06/2015,19812.65
02/06/2015,19407.35
03/06/2015,19155.3
04/06/2015,19193.1
05/06/2015,19243.85
08/06/2015,18983.95
09/06/2015,18941.5
10/06/2015,19130.45
11/06/2015,18840.6
12/06/2015,18880.2
15/06/2015,18908.5
16/06/2015,19027.05
17/06/2015,19331.15
18/06/2015,19415.75
19/06/2015,19524.6
22/06/2015,19819.8
23/06/2015,19845.35
24/06/2015,19736.3
25/06/2015,19842.2
26/06/2015,19814.1
29/06/2015,19588.2
30/06/2015,19825.45
01/07/2015,20065.95
02/07/2015,20285.4
03/07/2015,20263.75
06/07/2015,20400.3
07/07/2015,20493.75
08/07/2015,20264.3
09/07/2015,20235.8
10/07/2015,20223.75
